1.3731086974471154, 9.238810214693752e-7
1.393998463531974, 8.204273214951008e-7
1.42593050716423, 7.99058906398559e-7
1.4807843072015419, 4.713596856485354e-7
1.5033121943652323, 2.9312219935676875e-7
1.537748265737755, 2.1926747326843217e-7
1.5494013656716152, 1.8715709851209904e-7
1.5848931924611123, 1.640210974775241e-7
1.6334835079813728, 1.640210974775238e-7
1.7221285781496152, 1.2597562826699992e-7
1.801929124903919, 1.5558835078521987e-7
1.8432055545011776, 8.258581217385259e-8
1.8997153179905577, 9.423495649296894e-8
2.0028081235439275, 4.87168369610534e-8
2.0564338979444283, 6.77556566752911e-8
2.217694091177871, 1.3368248148594357e-8
2.2856850801797353, 7.885843201965502e-9
2.329233966980286, 7.095824495352523e-9
2.3825892629932364, 8.535561418312925e-9
2.455635676842894, 8.535561418312925e-9
2.4836018073339625, 5.7452948396398706e-9
2.57914292678356, 5.449914447724599e-9
2.648200234426996, 1.082390455872301e-8
2.708862026849935, 3.5727990972143618e-9
2.791911446969596, 1.1638649212356241e-9
2.855865203357633, 1.4565445825280686e-9
2.8883893679538546, 2.1075711012829236e-9
2.9434215080818595, 4.776206491663558e-9
3.0222324814858847, 1.9471449418725955e-9
3.056651328201873, 1.0611773350525333e-9
3.0914621556858934, 4.936393162825451e-10
3.162277660168381, 2.911946429524436e-10
3.2469485711770036, 2.2963152955753083e-10
3.3213257718403524, 2.690292041773136e-10
3.4231523605133, 6.259816529949597e-10
3.5015658260911695, 6.599092875967505e-10
3.6089182894079683, 5.937983253930972e-10
3.6915870579162493, 2.1639317197267696e-9
3.77614950334892, 1.1186921786571498e-9
3.8919202673929454, 9.548665799114399e-10
3.981071705534973, 1.0611773350525376e-9
4.212987435627751, 4.651807949310428e-9
4.424881446256364, 4.297717079888278e-9
4.4584133232466305, 1.7064426241524864e-9
4.492199305750946, 5.632696254797192e-10
4.560541304369242, 2.690292041773136e-10
4.647432757061234, 1.218877009334182e-10
4.7718691309913925, 1.1260973364292013e-10
4.8444658817943695, 1.2514721905886805e-10
4.99298953426712, 1.7177383828087874e-10
5.146066686729776, 4.807822483352262e-10
5.263946605735426, 4.807822483352262e-10
5.404890318623896, 2.0124492094022122e-10
5.466444184030691, 1.5869858917265285e-10
5.549607840726373, 1.0403799574541489e-10
5.6982002168904184, 8.204273214950992e-11
5.763094456835105, 6.642775423169711e-11
5.850771197469012, 4.130911066765418e-11
5.984793641573123, 4.023319546969748e-11
6.168277937392515, 4.713596856485354e-11
6.309573444801935, 5.3784734084981705e-11
6.503014975082657, 5.3784734084981705e-11
6.804353770075894, 4.130911066765401e-11
6.960219739199598, 3.717068572752099e-11
7.173609054534384, 4.5908290114999e-11
7.337933480509538, 3.3446856035465426e-11
7.506022053201749, 3.9185302988630214e-11
7.677960997166023, 4.130911066765401e-11
7.883540652775444, 2.708100369570802e-11
8.094624763905795, 2.6375666229439493e-11
8.34279314090886, 3.009608665435193e-11
8.533899832601623, 2.854876939401855e-11
8.729384167008636, 2.0799436823273647e-11
8.997013262136385, 2.3733302034898587e-11
9.378451731280622, 1.363548177087173e-11
9.739229282039622, 8.706188786284573e-12
9.924789662691369, 5.273063936693094e-12
10.229067997330144, 4.621217901118718e-12
10.463383209400355, 2.873774733235936e-12
10.70306583310787, 4.383629197169126e-12
11.031204882690911, 5.707514078281028e-12
11.283894483752556, 4.158255539870086e-12
11.629840819992063, 4.8716836961053205e-12
11.896243254582439, 4.8716836961053205e-12
12.26096323444954, 3.841733375705847e-12
12.541822663794921, 1.3816598774541384e-11
12.926335086039987, 1.133551512476941e-11
13.024291219623363, 9.178056277132023e-12
13.17261901565452, 6.016856135202366e-12
