6.077935287039311, 1.75622375145832e-10
6.277231207147807, 1.5043607574600125e-10
6.420614016979181, 1.1797210026127764e-10
6.5250311494742315, 1.1039808730778361e-10
6.652575641923906, 6.216016077371531e-11
6.760765118880337, 5.689866029018282e-11
6.859639177421722, 3.57788589928007e-11
6.959959237899351, 2.74461774926197e-11
7.096005250268171, 2.351184143406345e-11
7.281545554769749, 2.1520486537310482e-11
7.496083558438689, 2.456589729695688e-11
7.692084769958285, 3.4209936654878386e-11
7.817179571244251, 3.2369103477304326e-11
8.02157652795977, 2.247977891796617e-11
8.178373926082122, 1.686719460058915e-11
8.28460457932279, 1.2656394074923453e-11
8.501223367233724, 9.924968733713987e-12
8.808352495548679, 1.108156386846606e-11
8.865374714521638, 8.133775371403143e-12
9.02409640197024, 7.781488143740076e-12
9.126577474117735, 5.838938106234132e-12
9.304974276381705, 5.001941962009226e-12
9.395476116157342, 6.377196008141206e-12
9.594594564085279, 4.380333755178107e-12
10.021734653999488, 3.921348634267004e-12
10.119207833074512, 2.815309160299125e-12
10.383796265078905, 2.4655106489268968e-12
10.62098011828925, 3.358476791028967e-12
10.758938307315523, 5.459349517568671e-12
10.898688464852006, 4.625576059065212e-12
11.075931606153956, 2.306570691970038e-12
11.328925026785353, 1.1126611123683027e-12
11.476078864086908, 1.018499870592972e-12
11.700401265084235, 1.2984571591744242e-12
12.123109137380718, 1.356820989663368e-12
12.561088447062392, 1.3868361554470265e-12
12.60168092260334, 9.957082523928578e-13
12.724247119337058, 7.983335390646203e-13
12.972967409472508, 5.990115476099274e-13
13.014890915105143, 4.396777332112943e-13
13.099144804813275, 3.8509173853534894e-13
13.48508819486102, 2.7644319198135296e-13
13.704393425953656, 3.0194957301460204e-13
14.108169407987019, 3.5237678765963927e-13
14.43042438068753, 3.764672255075717e-13
14.951761542388018, 3.7638945636682837e-13
15.09718504247306, 2.643234905391882e-13
15.39228904420893, 1.9399666069472135e-13
15.84579591834731, 1.8972672825972002e-13
16.155532983438498, 1.5897944189618574e-13
16.418267111918865, 1.303074508928727e-13
17.26020699768888, 1.0678540137223131e-13
17.51263208377271, 1.5036828074620317e-13
17.740107418483152, 1.331575553991489e-13
17.970537479111105, 1.1158211200597144e-13
18.262788654466206, 8.372469109894977e-14
18.619770568619558, 6.712454456485852e-14
18.922580088916142, 6.565204253867469e-14
19.4801008138785, 7.832735128000149e-14
19.606208230082114, 1.0437521113520737e-13
19.733132021959218, 1.2182245197651885e-13
19.989449906678548, 1.0907697338477406e-13
20.11885467224664, 7.012457506668192e-14
20.578404084766444, 7.011535631668229e-14
20.644905357168355, 6.708421410886146e-14
21.11647067651534, 9.982173399945166e-14
21.598807362771698, 8.364296191871305e-14
21.9500643491237, 7.165431304433536e-14
22.235178443387078, 5.744952581424154e-14
22.379121276594805, 5.258971658788069e-14
22.59678460246073, 4.2165096514077205e-14
22.816564960664113, 3.4561906683273076e-14
23.262559336888266, 2.960754989704937e-14
23.717271545264914, 2.6508911712447836e-14
24.33741057127378, 2.535957626010194e-14
24.89331909153913, 2.5356242427513162e-14
25.216663752999168, 2.9593651240390835e-14
25.544208407626442, 3.304665869589822e-14
25.95962864418433, 2.958864932133642e-14
26.212116623453042, 2.4794882888754033e-14
26.467060345850815, 1.860532888187703e-14
26.897488734721218, 1.3655386652225758e-14
27.423252745689577, 1.365384791987224e-14
27.689976194073168, 1.2777727222362827e-14
28.04964723453929, 1.3956942529812602e-14
28.231230922014383, 1.8598341441977046e-14
28.690349656124045, 2.767548900977508e-14
28.969397115102666, 1.8189327247109426e-14
29.15693494429908, 1.3059165655007098e-14
29.440520495027094, 1.0018046588627675e-14
29.822929730921516, 1.5581057950994718e-14
30.307933937196694, 1.3347805701423012e-14
30.50413698952211, 1.0702131952056935e-14
30.900361768216246, 1.0701327970136642e-14
31.20090419925279, 1.2217072776768347e-14
31.708318122457527, 7.514415449061842e-15
32.328119200600675, 4.8305851171629915e-15
32.6425482551298, 5.763866029462116e-15
33.06654931645613, 1.0011275304490728e-14
33.38816047402452, 9.7920271292622e-15
33.60430384460562, 6.876684132936018e-15
33.93114529864766, 4.723729952091132e-15
34.09575619462069, 3.317382951376717e-15
35.21375840782163, 2.6594435702555403e-15
36.30979785277572, 2.2780696998103788e-15
37.74316321990712, 2.039423860329914e-15
38.23341726312626, 2.277385230404035e-15
38.480927145634304, 3.869332165552044e-15
38.7300393212755, 7.181329139384846e-15
38.85519950786877, 1.0687067337434928e-14
